-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419392869
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419400827
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419408883
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419416914
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419424991
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419433046
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419441141
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419449214
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419457290
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419465366
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419473440
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419481566
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419489690
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419497816
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419505952
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419514068
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419522198
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419530333
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419538448
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419546525
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419554617
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419562775
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419570860
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419578985
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419587097
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419595227
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419603373
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419611489
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419619616
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419627745
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419635869
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419643994
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419652123
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419660248
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419668397
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419676529
-0.000718625,-1.54775,0.0159174,7.9901e-05,8.87791e-06,4.43896e-05,1661254419684644
